date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 26,home,Shelton State,W,13-3,13,3,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,rileycabral8j8s,Riley Cabral
Mar 3,home,Grand Rapids,W,10-0,10,0,10.0,win,20170303_rdjn,0,0,0,,,,0,,,,,10.0,win,20170303_rdjn,,,,0,0,,,,,0,2017,2016-17,div1,Chipola,chipolacollege,rileycabral8j8s,Riley Cabral
Mar 4,home,LSU Eunice,L,9-2,9,2,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,rileycabral8j8s,Riley Cabral
Mar 5,home,LSU Eunice,W,3-0,3,0,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,rileycabral8j8s,Riley Cabral
Mar 5,home,Grand Rapids,W,19-1,19,1,18.0,win,,,,,,,,,,,,,18.0,win,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,rileycabral8j8s,Riley Cabral
Mar 11,home,Tallahassee,W,16-1,16,1,15.0,win,,,,,,,,,,,,,15.0,win,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,rileycabral8j8s,Riley Cabral
Mar 11,home,Tallahassee,W,9-7,9,7,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,rileycabral8j8s,Riley Cabral
Mar 14,home,Pensacola State,W,8-0,8,0,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,rileycabral8j8s,Riley Cabral
Mar 16,home,Pensacola State,W,10-0,10,0,10.0,win,20170316_mj21,0,0,0,,,,0,,,,,10.0,win,20170316_mj21,,,,0,0,,,,,0,2017,2016-17,div1,Chipola,chipolacollege,rileycabral8j8s,Riley Cabral
Mar 21,home,Northwest Florida State,W,5-1,5,1,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,rileycabral8j8s,Riley Cabral
Mar 23,home,Northwest Florida State,W,13-6,13,6,7.0,win,20170323_o3ai,0,0,0,,,,0,,,,,7.0,win,20170323_o3ai,,,,0,0,,,,,0,2017,2016-17,div1,Chipola,chipolacollege,rileycabral8j8s,Riley Cabral
Apr 1,home,Gulf Coast State,W,11-8,11,8,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,rileycabral8j8s,Riley Cabral
Apr 1,home,Gulf Coast State,W,10-3,10,3,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,rileycabral8j8s,Riley Cabral
Apr 4,home,Wallace-Dothan,W,7-0,7,0,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,rileycabral8j8s,Riley Cabral
Apr 12,home,Tallahassee,W,11-0,11,0,11.0,win,,,,,,,,,,,,,11.0,win,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,rileycabral8j8s,Riley Cabral
Apr 14,home,Pensacola State,W,11-1,11,1,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,rileycabral8j8s,Riley Cabral
Apr 17,home,Northwest Florida State,W,15-14,15,14,1.0,win,20170417_nmkf,0,0,0,,,,0,,,,,1.0,win,20170417_nmkf,,,,0,0,,,,,0,2017,2016-17,div1,Chipola,chipolacollege,rileycabral8j8s,Riley Cabral
Apr 22,home,Gulf Coast State,W,12-2,12,2,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,rileycabral8j8s,Riley Cabral
May 31,home,McLennan,W,19-11,19,11,8.0,win,20170531_ez70,0,0,0,,,,0,,,,,8.0,win,20170531_ez70,,,,0,0,,,,,0,2017,2016-17,div1,Chipola,chipolacollege,rileycabral8j8s,Riley Cabral
