season,njcaa_season,team,team_id,GS,W,L,SV,IP,H,R,ER,BB,K,HR,W-L%,ERA,ERA+,WHIP,H9,HR9,BB9,K9,K/BB,RA9
2020,2019-20,Broward,browardcollege,1.0,6.0,9.0,2.0,157.8,183.0,107.0,90.0,64.0,138.0,6.0,0.4,5.133,113.0,1.565,10.437,0.342,3.65,7.871,2.156,6.103
2020,2019-20,Brunswick,brunswickcommunitycollege,13.0,11.0,2.0,3.0,94.5,92.0,63.0,42.0,47.0,132.0,5.0,0.846,4.0,144.0,1.471,8.762,0.476,4.476,12.571,2.809,6.0
2020,2019-20,Bryant & Stratton (VA),bryantstrattoncollegeva,19.0,11.0,7.0,1.0,143.7,147.0,120.0,87.0,97.0,154.0,15.0,0.611,5.449,106.0,1.698,9.207,0.939,6.075,9.645,1.588,7.516
2020,2019-20,Bryant & Stratton College (WI),bryantstrattoncollegewi,5.0,3.0,1.0,1.0,35.1,36.0,19.0,14.0,14.0,31.0,2.0,0.75,3.59,161.0,1.425,9.231,0.513,3.59,7.949,2.214,4.872
2020,2019-20,Bucks County,buckscountycommunitycollege,7.0,5.0,3.0,1.0,57.0,55.0,39.0,29.0,31.0,46.0,1.0,0.625,4.579,126.0,1.509,8.684,0.158,4.895,7.263,1.484,6.158
2020,2019-20,Butler,butlercommunitycollegeks,19.0,15.0,4.0,3.0,125.9,123.0,68.0,60.0,52.0,145.0,8.0,0.789,4.289,135.0,1.39,8.793,0.572,3.717,10.365,2.788,4.861
2020,2019-20,CC of Allegheny County,ccofalleghenycounty,2.0,1.0,1.0,0.0,12.3,14.0,9.0,7.0,13.0,14.0,1.0,0.5,5.122,113.0,2.195,10.244,0.732,9.512,10.244,1.077,6.585
2020,2019-20,CCBC Catonsville,ccbccatonsville,15.0,8.0,7.0,2.0,101.10000000000001,131.0,108.0,94.0,68.0,106.0,9.0,0.533,8.368,69.0,1.968,11.662,0.801,6.053,9.436,1.559,9.614
2020,2019-20,CCBC Dundalk,ccbcdundalk,7.0,0.0,5.0,0.0,40.0,71.0,80.0,67.0,45.0,42.0,4.0,0.0,15.075,38.0,2.9,15.975,0.9,10.125,9.45,0.933,18.0
2020,2019-20,CCBC Essex,ccbcessex,6.0,3.0,3.0,1.0,37.5,53.0,59.0,45.0,43.0,32.0,8.0,0.5,10.8,53.0,2.56,12.72,1.92,10.32,7.68,0.744,14.16
2020,2019-20,Caldwell Tech,caldwellcommunitycollegetechnicali,5.0,5.0,5.0,1.0,73.5,82.0,66.0,54.0,53.0,70.0,6.0,0.5,6.612,87.0,1.837,10.041,0.735,6.49,8.571,1.321,8.082
2020,2019-20,Calhoun,calhouncommunitycollege,8.0,8.0,12.0,3.0,132.1,132.0,109.0,87.0,91.0,152.0,2.0,0.4,5.927,97.0,1.688,8.993,0.136,6.2,10.356,1.67,7.426
2020,2019-20,Camden County,camdencountycollege,1.0,0.0,0.0,0.0,6.3,8.0,8.0,4.0,6.0,9.0,0.0,,5.714,101.0,2.222,11.429,0.0,8.571,12.857,1.5,11.429
2020,2019-20,Camp,pauldcampcommunitycollege,19.0,7.0,9.0,2.0,141.6,167.0,118.0,93.0,77.0,144.0,17.0,0.438,5.911,98.0,1.723,10.614,1.081,4.894,9.153,1.87,7.5
2020,2019-20,Carl Albert State,carlalbertstatecollege,1.0,3.0,10.0,0.0,134.6,216.0,198.0,134.0,97.0,132.0,33.0,0.231,8.96,64.0,2.325,14.443,2.207,6.486,8.826,1.361,13.239
2020,2019-20,Carl Sandburg,carlsandburgcollege,0.0,4.0,6.0,0.0,75.6,98.0,99.0,86.0,64.0,82.0,13.0,0.4,10.238,56.0,2.143,11.667,1.548,7.619,9.762,1.281,11.786
2020,2019-20,Catawba Valley,catawbavalleycommunitycollege,17.0,12.0,5.0,0.0,119.0,88.0,51.0,40.0,55.0,161.0,10.0,0.706,3.025,191.0,1.202,6.655,0.756,4.16,12.176,2.927,3.857
2020,2019-20,Cayuga,cayugacommunitycollege,4.0,3.0,1.0,0.0,26.3,14.0,14.0,6.0,25.0,17.0,0.0,0.75,2.053,281.0,1.483,4.791,0.0,8.555,5.817,0.68,4.791
2020,2019-20,Cecil,cecilcollege,12.0,7.0,6.0,2.0,96.0,88.0,82.0,72.0,74.0,89.0,8.0,0.538,6.75,86.0,1.688,8.25,0.75,6.938,8.344,1.203,7.688
2020,2019-20,Central Alabama,centralalabamacommunitycollege,20.0,7.0,11.0,3.0,122.7,150.0,109.0,78.0,62.0,123.0,4.0,0.389,5.721,101.0,1.728,11.002,0.293,4.548,9.022,1.984,7.995
2020,2019-20,Central Arizona,centralarizonacollege,28.0,19.0,8.0,7.0,218.0,130.0,81.0,64.0,118.0,298.0,3.0,0.704,2.642,219.0,1.138,5.367,0.124,4.872,12.303,2.525,3.344
2020,2019-20,Central Florida,collegeofcentralflorida,28.0,21.0,7.0,4.0,224.1,189.0,132.0,91.0,136.0,290.0,16.0,0.75,3.655,158.0,1.45,7.59,0.643,5.462,11.647,2.132,5.301
2020,2019-20,Central Lakes,centrallakescollegebrainerd,7.0,1.0,7.0,0.0,49.5,72.0,79.0,54.0,44.0,45.0,2.0,0.125,9.818,59.0,2.343,13.091,0.364,8.0,8.182,1.023,14.364
2020,2019-20,Century,centurycollege,10.0,4.0,0.0,0.0,68.5,91.0,72.0,51.0,43.0,86.0,6.0,1.0,6.701,86.0,1.956,11.956,0.788,5.65,11.299,2.0,9.46
2020,2019-20,Chandler-Gilbert,chandlergilbertcommunitycollege,22.0,10.0,12.0,3.0,168.6,156.0,127.0,77.0,114.0,192.0,2.0,0.455,4.11,141.0,1.601,8.327,0.107,6.085,10.249,1.684,6.779
2020,2019-20,Chattahoochee Valley,chattahoocheevalleycommunitycollege,0.0,10.0,11.0,2.0,155.7,139.0,105.0,74.0,88.0,156.0,8.0,0.476,4.277,135.0,1.458,8.035,0.462,5.087,9.017,1.773,6.069
2020,2019-20,Chattanooga State,chattanoogastatecommunitycollege,3.0,9.0,8.0,2.0,101.2,128.0,119.0,96.0,78.0,107.0,14.0,0.529,8.538,68.0,2.036,11.383,1.245,6.937,9.516,1.372,10.583
2020,2019-20,Chesapeake,chesapeakecollege,11.0,9.0,2.0,0.0,74.2,65.0,42.0,35.0,25.0,64.0,5.0,0.818,4.245,136.0,1.213,7.884,0.606,3.032,7.763,2.56,5.094
2020,2019-20,Chipola,chipolacollege,27.0,18.0,9.0,6.0,191.9,164.0,110.0,79.0,115.0,264.0,12.0,0.667,3.705,156.0,1.454,7.692,0.563,5.393,12.381,2.296,5.159
2020,2019-20,Cisco,ciscocollege,24.0,15.0,9.0,2.0,144.1,184.0,176.0,125.0,86.0,178.0,4.0,0.625,7.807,74.0,1.874,11.492,0.25,5.371,11.117,2.07,10.992
2020,2019-20,Clarendon,clarendoncollege,5.0,11.0,10.0,0.0,142.6,155.0,141.0,110.0,114.0,172.0,13.0,0.524,6.942,83.0,1.886,9.783,0.82,7.195,10.856,1.509,8.899
2020,2019-20,Clark State,clarkstatecommunitycollege,2.0,5.0,3.0,3.0,57.3,82.0,75.0,56.0,59.0,56.0,4.0,0.625,8.796,66.0,2.461,12.88,0.628,9.267,8.796,0.949,11.78
2020,2019-20,Cleveland State,clevelandstatecommunitycollege,19.0,13.0,6.0,3.0,125.1,139.0,93.0,69.0,66.0,143.0,8.0,0.684,4.964,116.0,1.639,10.0,0.576,4.748,10.288,2.167,6.691
2020,2019-20,Cloud County,cloudcountycommunitycollege,18.0,14.0,4.0,3.0,130.8,133.0,85.0,63.0,55.0,157.0,12.0,0.778,4.335,133.0,1.437,9.151,0.826,3.784,10.803,2.855,5.849
2020,2019-20,Coahoma,coahomacommunitycollege,12.0,1.0,4.0,0.0,67.4,76.0,61.0,44.0,25.0,71.0,3.0,0.2,5.875,98.0,1.499,10.148,0.401,3.338,9.481,2.84,8.145
2020,2019-20,Coastal Alabama - Bay Minette,coastalalabamasouth,20.0,4.0,11.0,0.0,119.2,182.0,158.0,127.0,76.0,119.0,22.0,0.267,9.589,60.0,2.164,13.742,1.661,5.738,8.985,1.566,11.93
2020,2019-20,Coastal Alabama - Brewton,coastalalabamaeast,22.0,10.0,10.0,0.0,143.7,165.0,129.0,98.0,77.0,115.0,12.0,0.5,6.138,94.0,1.684,10.334,0.752,4.823,7.203,1.494,8.079
2020,2019-20,Coastal Alabama - Monroeville,coastalalabamanorth,18.0,13.0,7.0,4.0,137.8,135.0,86.0,62.0,81.0,101.0,9.0,0.65,4.049,143.0,1.567,8.817,0.588,5.29,6.597,1.247,5.617
2020,2019-20,Coastal Bend,coastalbendcollege,0.0,15.0,11.0,6.0,194.0,158.0,144.0,110.0,147.0,244.0,17.0,0.577,5.103,113.0,1.572,7.33,0.789,6.82,11.32,1.66,6.68
2020,2019-20,Cochise,cochisecollege,27.0,16.0,11.0,5.0,195.7,186.0,126.0,109.0,92.0,182.0,11.0,0.593,5.013,115.0,1.421,8.554,0.506,4.231,8.37,1.978,5.795
2020,2019-20,Coffeyville,coffeyvillecommunitycollege,10.0,7.0,9.0,0.0,121.0,116.0,98.0,79.0,82.0,157.0,12.0,0.438,5.876,98.0,1.636,8.628,0.893,6.099,11.678,1.915,7.289
2020,2019-20,Colby,colbycommunitycollege,22.0,10.0,11.0,2.0,140.6,177.0,158.0,131.0,97.0,188.0,25.0,0.476,8.385,69.0,1.949,11.33,1.6,6.209,12.034,1.938,10.114
2020,2019-20,Colorado Northwestern,coloradonorthwesterncommunitycollege,22.0,6.0,14.0,1.0,149.0,174.0,100.0,82.0,92.0,124.0,12.0,0.3,4.953,117.0,1.785,10.51,0.725,5.557,7.49,1.348,6.04
2020,2019-20,Columbia State,columbiastatecommunitycollege,24.0,9.0,15.0,2.0,152.6,168.0,155.0,114.0,109.0,190.0,18.0,0.375,6.723,86.0,1.815,9.908,1.062,6.429,11.206,1.743,9.142
2020,2019-20,Columbia-Greene,columbiagreenecommunitycollege,2.0,1.0,1.0,1.0,12.2,16.0,19.0,9.0,5.0,5.0,1.0,0.5,6.639,87.0,1.721,11.803,0.738,3.689,3.689,1.0,14.016
2020,2019-20,Connors State,connorsstatecollege,21.0,16.0,5.0,2.0,144.7,122.0,98.0,73.0,103.0,178.0,13.0,0.762,4.54,127.0,1.555,7.588,0.809,6.406,11.071,1.728,6.095
2020,2019-20,Copiah-Lincoln,copiahlincolncommunitycollege,15.0,11.0,4.0,4.0,96.1,108.0,76.0,58.0,77.0,118.0,10.0,0.733,5.432,106.0,1.925,10.114,0.937,7.211,11.051,1.532,7.118
2020,2019-20,Cowley,cowleycountycommunitycollege,22.0,15.0,5.0,0.0,146.4,139.0,114.0,90.0,109.0,197.0,18.0,0.75,5.533,104.0,1.694,8.545,1.107,6.701,12.111,1.807,7.008
2020,2019-20,Crowder,crowdercollege,24.0,22.0,2.0,2.0,159.9,144.0,84.0,70.0,61.0,179.0,10.0,0.917,3.94,147.0,1.282,8.105,0.563,3.433,10.075,2.934,4.728
2020,2019-20,Cuyahoga,cuyahogacommunitycollege,11.0,3.0,8.0,3.0,76.1,91.0,83.0,64.0,65.0,76.0,11.0,0.273,7.569,76.0,2.05,10.762,1.301,7.687,8.988,1.169,9.816
2020,2019-20,Dakota,dakotacollegeatbottineau,2.0,0.0,2.0,0.0,11.0,15.0,13.0,10.0,9.0,7.0,0.0,0.0,8.182,71.0,2.182,12.273,0.0,7.364,5.727,0.778,10.636
2020,2019-20,Dakota County Tech,dakotacountytechnicalcollege,12.0,7.0,3.0,2.0,76.5,81.0,57.0,46.0,49.0,77.0,2.0,0.7,5.412,107.0,1.699,9.529,0.235,5.765,9.059,1.571,6.706
2020,2019-20,Dallas College - Brookhaven,brookhavencollege,24.0,18.0,6.0,4.0,180.8,218.0,156.0,115.0,100.0,196.0,12.0,0.75,5.725,101.0,1.759,10.852,0.597,4.978,9.757,1.96,7.765
2020,2019-20,Dallas College - Cedar Valley,cedarvalleycollege,23.0,15.0,9.0,3.0,173.3,227.0,194.0,149.0,124.0,155.0,9.0,0.625,7.738,75.0,2.025,11.789,0.467,6.44,8.05,1.25,10.075
2020,2019-20,Dallas College - Eastfield,eastfieldcollege,0.0,19.0,9.0,5.0,210.5,194.0,166.0,134.0,168.0,271.0,21.0,0.679,5.729,101.0,1.72,8.295,0.898,7.183,11.587,1.613,7.097
2020,2019-20,Dallas College - Mountain View,mountainviewcollege,0.0,0.0,0.0,0.0,108.0,190.0,198.0,142.0,100.0,98.0,3.0,,11.833,49.0,2.685,15.833,0.25,8.333,8.167,0.98,16.5
2020,2019-20,Dallas College - North Lake,northlakecollege,2.0,7.0,20.0,1.0,175.4,247.0,269.0,207.0,185.0,170.0,23.0,0.259,10.621,54.0,2.463,12.674,1.18,9.493,8.723,0.919,13.803
2020,2019-20,Dallas College - Richland,richlandcollege,32.0,21.0,9.0,10.0,221.9,222.0,174.0,127.0,162.0,233.0,17.0,0.7,5.151,112.0,1.731,9.004,0.689,6.571,9.45,1.438,7.057
2020,2019-20,Danville Area,danvilleareacommunitycollege,7.0,4.0,3.0,1.0,40.4,55.0,42.0,38.0,31.0,50.0,0.0,0.571,8.465,68.0,2.129,12.252,0.0,6.906,11.139,1.613,9.356
2020,2019-20,Dawson,dawsoncommunitycollege,12.0,1.0,9.0,0.0,72.5,105.0,105.0,86.0,53.0,51.0,7.0,0.1,10.676,54.0,2.179,13.034,0.869,6.579,6.331,0.962,13.034
2020,2019-20,Daytona State,daytonastatecollege,13.0,5.0,7.0,3.0,89.8,96.0,54.0,45.0,59.0,113.0,1.0,0.417,4.51,128.0,1.726,9.621,0.1,5.913,11.325,1.915,5.412
2020,2019-20,Delaware County,delawarecountycommunitycollege,7.0,2.0,5.0,0.0,40.2,51.0,69.0,63.0,39.0,46.0,3.0,0.286,14.104,41.0,2.239,11.418,0.672,8.731,10.299,1.179,15.448
2020,2019-20,Delaware Tech,delawaretechnicalcommunitycollege,14.0,11.0,3.0,2.0,89.9,76.0,71.0,44.0,81.0,98.0,3.0,0.786,4.405,131.0,1.746,7.608,0.3,8.109,9.811,1.21,7.108
2020,2019-20,Delgado,delgadocommunitycollege,2.0,12.0,9.0,4.0,127.7,149.0,88.0,72.0,55.0,134.0,9.0,0.571,5.074,114.0,1.597,10.501,0.634,3.876,9.444,2.436,6.202
2020,2019-20,Delta,deltacollege,12.0,7.0,4.0,4.0,73.2,91.0,69.0,49.0,55.0,82.0,1.0,0.636,6.025,96.0,1.995,11.189,0.123,6.762,10.082,1.491,8.484
2020,2019-20,Des Moines Area,desmoinesareacommunitycollege,10.0,4.0,10.0,0.0,90.4,136.0,118.0,95.0,70.0,90.0,11.0,0.286,9.458,61.0,2.279,13.54,1.095,6.969,8.96,1.286,11.748
2020,2019-20,Dodge City,dodgecitycommunitycollege,11.0,6.0,5.0,2.0,75.4,130.0,123.0,97.0,69.0,89.0,17.0,0.545,11.578,50.0,2.639,15.517,2.029,8.236,10.623,1.29,14.682
2020,2019-20,DuPage,collegeofdupage,9.0,6.0,3.0,3.0,51.8,69.0,43.0,35.0,31.0,57.0,1.0,0.667,6.081,95.0,1.931,11.988,0.174,5.386,9.903,1.839,7.471
2020,2019-20,Dutchess,dutchesscommunitycollege,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2020,2019-20,Dyersburg State,dyersburgstatecommunitycollege,22.0,15.0,7.0,7.0,157.5,161.0,113.0,94.0,99.0,196.0,11.0,0.682,5.371,108.0,1.651,9.2,0.629,5.657,11.2,1.98,6.457
2020,2019-20,East Central (MS),eastcentralcommunitycollege,5.0,9.0,6.0,2.0,107.6,110.0,93.0,72.0,79.0,127.0,9.0,0.6,6.022,96.0,1.757,9.201,0.753,6.608,10.623,1.608,7.779
2020,2019-20,East Georgia State,eastgeorgiacollege,19.0,7.0,11.0,1.0,121.7,123.0,112.0,73.0,81.0,176.0,4.0,0.389,5.399,107.0,1.676,9.096,0.296,5.99,13.016,2.173,8.283
2020,2019-20,East Mississippi,eastmississippicommunitycollege,14.0,1.0,13.0,1.0,88.5,107.0,99.0,76.0,70.0,80.0,9.0,0.071,7.729,75.0,2.0,10.881,0.915,7.119,8.136,1.143,10.068
2020,2019-20,Eastern Arizona,easternarizonacollege,25.0,13.0,16.0,5.0,191.9,171.0,139.0,107.0,144.0,204.0,1.0,0.448,5.018,115.0,1.641,8.02,0.047,6.754,9.567,1.417,6.519
2020,2019-20,Eastern Florida State,easternfloridastatecollege,26.0,12.0,14.0,5.0,221.4,189.0,97.0,70.0,99.0,289.0,4.0,0.462,2.846,203.0,1.301,7.683,0.163,4.024,11.748,2.919,3.943
2020,2019-20,Eastern Gateway Community College,easterngatewaycommunitycollege,1.0,7.0,4.0,2.0,79.0,79.0,62.0,42.0,60.0,71.0,10.0,0.636,4.785,121.0,1.759,9.0,1.139,6.835,8.089,1.183,7.063
2020,2019-20,Eastern Oklahoma State,easternoklahomastatecollege,23.0,19.0,4.0,4.0,169.3,145.0,115.0,87.0,87.0,226.0,15.0,0.826,4.625,125.0,1.37,7.708,0.797,4.625,12.014,2.598,6.113
2020,2019-20,Edison State,edisoncommunitycollege,7.0,0.0,7.0,0.0,35.2,54.0,55.0,50.0,47.0,28.0,2.0,0.0,12.784,45.0,2.869,13.807,0.511,12.017,7.159,0.596,14.062
2020,2019-20,El Paso,elpasocommunitycollege,24.0,8.0,16.0,2.0,155.3,217.0,196.0,147.0,112.0,143.0,12.0,0.333,8.519,68.0,2.118,12.576,0.695,6.491,8.287,1.277,11.359
2020,2019-20,Elgin,elgincommunitycollege,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2020,2019-20,Ellsworth,ellsworthcommunitycollege,20.0,4.0,16.0,2.0,113.8,192.0,161.0,134.0,78.0,102.0,30.0,0.2,10.598,55.0,2.373,15.185,2.373,6.169,8.067,1.308,12.733
2020,2019-20,Enterprise State,enterprisestatecommunitycollege,0.0,5.0,8.0,1.0,89.2,105.0,92.0,49.0,70.0,96.0,3.0,0.385,4.944,117.0,1.962,10.594,0.303,7.063,9.686,1.371,9.283
2020,2019-20,Erie,eriecommunitycollege,8.0,4.0,3.0,2.0,53.2,70.0,59.0,41.0,32.0,51.0,2.0,0.571,6.936,83.0,1.917,11.842,0.338,5.414,8.628,1.594,9.981
2020,2019-20,Fayetteville Tech,fayettevilletechnicalcommunitycollege,11.0,3.0,5.0,1.0,72.3,74.0,42.0,32.0,33.0,87.0,6.0,0.375,3.983,145.0,1.48,9.212,0.747,4.108,10.83,2.636,5.228
2020,2019-20,Finger Lakes,fingerlakescommunitycollege,2.0,1.0,1.0,0.0,12.0,17.0,21.0,6.0,11.0,19.0,2.0,0.5,4.5,128.0,2.333,12.75,1.5,8.25,14.25,1.727,15.75
2020,2019-20,Florence-Darlington Tech,florencedarlingtontechnicalcollege,21.0,14.0,6.0,5.0,143.7,109.0,61.0,38.0,67.0,146.0,3.0,0.7,2.38,243.0,1.225,6.827,0.188,4.196,9.144,2.179,3.82
2020,2019-20,Florida SouthWestern State,floridasouthwesternstatecollege,27.0,16.0,11.0,4.0,217.9,218.0,127.0,92.0,81.0,238.0,12.0,0.593,3.8,152.0,1.372,9.004,0.496,3.346,9.83,2.938,5.246
2020,2019-20,Florida State Jacksonville,floridastatecollegeatjacksonville,22.0,8.0,13.0,4.0,160.3,174.0,132.0,91.0,83.0,136.0,3.0,0.381,5.109,113.0,1.603,9.769,0.168,4.66,7.636,1.639,7.411
2020,2019-20,Fort Scott,fortscottcommunitycollege,22.0,16.0,6.0,0.0,134.2,146.0,129.0,99.0,78.0,215.0,16.0,0.727,6.639,87.0,1.669,9.791,1.073,5.231,14.419,2.756,8.651
2020,2019-20,Frank Phillips,frankphillipscollege,2.0,7.0,13.0,2.0,142.0,184.0,153.0,118.0,96.0,171.0,15.0,0.35,7.479,77.0,1.972,11.662,0.951,6.085,10.838,1.781,9.697
2020,2019-20,Frederick,frederickcommunitycollege,18.0,13.0,5.0,3.0,112.8,109.0,68.0,49.0,63.0,151.0,4.0,0.722,3.91,148.0,1.525,8.697,0.319,5.027,12.048,2.397,5.426
2020,2019-20,Frontier,frontiercommunitycollege,2.0,13.0,9.0,6.0,134.3,130.0,137.0,83.0,100.0,192.0,6.0,0.591,5.562,104.0,1.713,8.712,0.402,6.701,12.867,1.92,9.181
2020,2019-20,Fulton-Montgomery,fultonmontgomerycommunitycollege,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2020,2019-20,Galveston,galvestoncollege,23.0,10.0,15.0,4.0,181.0,179.0,141.0,107.0,131.0,233.0,10.0,0.4,5.32,109.0,1.713,8.901,0.497,6.514,11.586,1.779,7.011
2020,2019-20,Garden City,gardencitycommunitycollege,23.0,12.0,11.0,2.0,164.9,186.0,143.0,116.0,80.0,196.0,14.0,0.522,6.331,91.0,1.613,10.152,0.764,4.366,10.697,2.45,7.805
2020,2019-20,Garrett,garrettcollege,13.0,8.0,5.0,4.0,79.5,98.0,78.0,56.0,55.0,93.0,8.0,0.615,6.34,91.0,1.925,11.094,0.906,6.226,10.528,1.691,8.83
2020,2019-20,GateWay (AZ),gatewaycommunitycollegeaz,25.0,10.0,15.0,3.0,200.0,227.0,186.0,158.0,142.0,160.0,10.0,0.4,7.11,81.0,1.845,10.215,0.45,6.39,7.2,1.127,8.37
2020,2019-20,Genesee,geneseecommunitycollege,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2020,2019-20,Georgia Highlands,georgiahighlandscollege,25.0,21.0,4.0,6.0,168.3,143.0,70.0,47.0,44.0,214.0,8.0,0.84,2.513,230.0,1.111,7.647,0.428,2.353,11.444,4.864,3.743
2020,2019-20,Glendale,glendalecommunitycollege,27.0,11.0,15.0,4.0,187.5,206.0,132.0,88.0,101.0,179.0,7.0,0.423,4.224,137.0,1.637,9.888,0.336,4.848,8.592,1.772,6.336
2020,2019-20,Gordon State,gordonstatecollege,21.0,16.0,5.0,1.0,154.7,137.0,77.0,55.0,75.0,190.0,12.0,0.762,3.2,180.0,1.37,7.97,0.698,4.363,11.054,2.533,4.48
2020,2019-20,Grand Rapids,grandrapidscommunitycollege,5.0,2.0,3.0,0.0,32.3,28.0,21.0,17.0,19.0,17.0,1.0,0.4,4.737,122.0,1.455,7.802,0.279,5.294,4.737,0.895,5.851
2020,2019-20,Grayson,graysoncollege,3.0,16.0,3.0,5.0,134.3,118.0,68.0,54.0,68.0,187.0,7.0,0.842,3.619,160.0,1.385,7.908,0.469,4.557,12.532,2.75,4.557
2020,2019-20,Guilford Tech,guilfordtechnicalcommunitycollege,12.0,9.0,3.0,0.0,89.7,90.0,61.0,47.0,58.0,99.0,8.0,0.75,4.716,122.0,1.65,9.03,0.803,5.819,9.933,1.707,6.12
2020,2019-20,Gulf Coast State,gulfcoaststatecollege,25.0,18.0,7.0,6.0,178.0,165.0,89.0,62.0,63.0,214.0,9.0,0.72,3.135,184.0,1.281,8.343,0.455,3.185,10.82,3.397,4.5
2020,2019-20,Hagerstown,hagerstowncommunitycollege,14.0,10.0,4.0,4.0,97.5,81.0,63.0,55.0,56.0,114.0,2.0,0.714,5.077,114.0,1.405,7.477,0.185,5.169,10.523,2.036,5.815
2020,2019-20,Harford,harfordcommunitycollege,13.0,9.0,4.0,2.0,81.0,84.0,58.0,44.0,58.0,122.0,7.0,0.692,4.889,118.0,1.753,9.333,0.778,6.444,13.556,2.103,6.444
2020,2019-20,Harper,harpercollege,1.0,0.0,1.0,0.0,8.0,12.0,11.0,10.0,7.0,9.0,0.0,0.0,11.25,51.0,2.375,13.5,0.0,7.875,10.125,1.286,12.375
2020,2019-20,Harry S. Truman,harrystrumancollege,1.0,0.0,1.0,0.0,5.300000000000001,11.0,8.0,7.0,3.0,10.0,1.0,0.0,11.887,49.0,2.642,18.679,1.698,5.094,16.981,3.333,13.585
2020,2019-20,Heartland,heartlandcommunitycollege,8.0,6.0,2.0,1.0,52.5,34.0,33.0,26.0,42.0,70.0,1.0,0.75,4.457,130.0,1.448,5.829,0.171,7.2,12.0,1.667,5.657
2020,2019-20,Henry Ford,henryfordcollege,6.0,7.0,2.0,4.0,62.9,58.0,39.0,30.0,36.0,70.0,0.0,0.778,4.293,135.0,1.494,8.299,0.0,5.151,10.016,1.944,5.58
2020,2019-20,Herkimer,herkimercollege,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2020,2019-20,Hesston,hesstoncollege,15.0,8.0,11.0,1.0,115.2,147.0,143.0,117.0,95.0,129.0,11.0,0.421,9.141,63.0,2.101,11.484,0.859,7.422,10.078,1.358,11.172
2020,2019-20,Highland (IL),highlandcommunitycollegeillinois,8.0,1.0,7.0,1.0,49.9,60.0,55.0,35.0,36.0,38.0,1.0,0.125,6.313,91.0,1.924,10.822,0.18,6.493,6.854,1.056,9.92
2020,2019-20,Highland (KS),highlandcommunitycollegekansas,21.0,8.0,11.0,4.0,148.2,186.0,168.0,140.0,105.0,131.0,16.0,0.421,8.502,68.0,1.964,11.296,0.972,6.377,7.955,1.248,10.202
2020,2019-20,Hill,hillcollege,6.0,14.0,7.0,3.0,156.5,149.0,101.0,94.0,90.0,157.0,13.0,0.667,5.406,107.0,1.527,8.569,0.748,5.176,9.029,1.744,5.808
2020,2019-20,Hillsborough,hillsboroughcommunitycollege,28.0,15.0,13.0,4.0,222.7,202.0,168.0,107.0,149.0,215.0,9.0,0.536,4.324,134.0,1.576,8.163,0.364,6.022,8.689,1.443,6.789
2020,2019-20,Hinds,hindscommunitycollege,14.0,12.0,2.0,4.0,87.7,70.0,44.0,23.0,52.0,113.0,4.0,0.857,2.36,245.0,1.391,7.184,0.41,5.336,11.596,2.173,4.515
2020,2019-20,Holmes,holmescommunitycollege,0.0,8.0,5.0,0.0,72.5,72.0,68.0,44.0,62.0,80.0,1.0,0.615,5.462,106.0,1.848,8.938,0.124,7.697,9.931,1.29,8.441
2020,2019-20,Howard (TX),howardcollege,0.0,11.0,6.0,3.0,122.0,111.0,89.0,69.0,99.0,180.0,10.0,0.647,5.09,113.0,1.721,8.189,0.738,7.303,13.279,1.818,6.566
2020,2019-20,Hudson Valley,hudsonvalleycommunitycollege,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2020,2019-20,Hutchinson,hutchinsoncommunitycollege,19.0,12.0,7.0,4.0,125.7,141.0,119.0,86.0,87.0,191.0,14.0,0.632,6.158,94.0,1.814,10.095,1.002,6.229,13.675,2.195,8.52
2020,2019-20,Illinois Central,illinoiscentralcollege,15.0,3.0,12.0,1.0,91.8,106.0,100.0,90.0,70.0,92.0,16.0,0.2,8.824,65.0,1.917,10.392,1.569,6.863,9.02,1.314,9.804
2020,2019-20,Illinois Valley,illinoisvalleycommunitycollege,0.0,4.0,1.0,1.0,29.7,32.0,30.0,29.0,36.0,29.0,0.0,0.8,8.788,66.0,2.29,9.697,0.0,10.909,8.788,0.806,9.091
2020,2019-20,Indian Hills,indianhillscommunitycollege,15.0,4.0,11.0,1.0,92.8,162.0,127.0,106.0,69.0,80.0,19.0,0.267,10.28,56.0,2.489,15.711,1.843,6.692,7.759,1.159,12.317
2020,2019-20,Indian River State,indianriverstatecollege,3.0,12.0,8.0,3.0,169.8,161.0,107.0,82.0,93.0,164.0,7.0,0.6,4.346,133.0,1.496,8.534,0.371,4.929,8.693,1.763,5.671
2020,2019-20,Iowa Central,iowacentralcommunitycollege,9.0,7.0,1.0,1.0,64.8,57.0,32.0,26.0,32.0,82.0,4.0,0.875,3.611,160.0,1.373,7.917,0.556,4.444,11.389,2.562,4.444
